measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2002,0.02839105040792202,0.030778913765381177,0.02589196473548137
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2002,86558757.88611864,104413601.60520083,70878910.07620652
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2002,0.03265720966388984,0.039844095401000465,0.02675993422268655
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Number,2001,76504261.81809811,83078807.00523432,70192377.1523315
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2001,0.028894039095953936,0.03132113983358208,0.02639126444963872
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2001,82952789.9831426,100926362.34561238,67244256.3722413
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2001,0.0313302532005175,0.03873535005486599,0.025398759216081063
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,Tuberculosis,Number,2000,37064.91609383363,39414.243964175505,34758.58381336808
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,Tuberculosis,Percent,2000,0.00038048936528420736,0.00041398486233241397,0.0003475494607397617
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,HIV/AIDS,Number,2000,880398.1029487934,940532.0034969621,833067.1217676698
DALYs (Disability-Adjusted Life Years),North America,Both,All ages,HIV/AIDS,Percent,2000,0.0090391657059558,0.009866486252634258,0.008207756063121996
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2000,15366744.101753954,16609912.275216851,13972344.872846905
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2000,0.02388694584396823,0.025965922376144073,0.021566025674406252
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2000,3442034.8244159925,3654945.883372294,3244678.6337416186
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2000,0.005352463633390977,0.005890663254094193,0.004890349551888251
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2001,24477833.89886153,28858791.86736601,20862381.26968779
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2001,0.03894834707179319,0.04527416984236838,0.033244590862309104
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2001,69335603.17319748,85031980.53182277,55458790.01731567
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2001,0.1102542768670053,0.1332159483785891,0.08871294707295033
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2000,24562600.316293675,28981839.40691878,20726783.942042854
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2000,0.03924752085881795,0.04538743821443077,0.033445947301502146
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2000,65786504.8736515,81727595.24787268,51864055.365460664
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2000,0.1050379233016071,0.12829866955920294,0.0838212707607906
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2001,2553335.87535495,2635482.343752359,2474169.588719136
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2001,0.007682920401522112,0.008255587918169327,0.007106121474323312
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2001,1296528.917482993,1345101.8495042233,1264461.5037267255
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2001,0.0039010737619399266,0.004196843871703914,0.003609716545813875
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2002,24526688.86364107,28940512.05481745,20910687.66327141
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2002,0.03868763184651969,0.04465170579398853,0.03313639235760268
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2002,72236156.43600807,87466421.69590448,58606973.083219625
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2002,0.11387938834689926,0.13613975169496223,0.0933180952625901
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2000,2600725.7134845974,2684396.6855975194,2522181.6036035195
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2000,0.007815276370602647,0.008404726691671957,0.007240983453452574
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2000,1309683.3998777338,1353107.9157266263,1278516.1654001423
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2000,0.003935514762762855,0.004226327088257121,0.003645272547716314
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2001,1210684.6476376099,1372337.1617375747,1141310.053184164
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2001,0.007486120496780781,0.008478871523662886,0.0068113997995442885
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2001,2863485.5415316117,3124401.472587159,2671948.555117164
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2001,0.0177118461629047,0.020254630357035057,0.015826719346993205
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,Tuberculosis,Number,2001,32551780.41646775,35159759.9065494,29773094.414508685
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,Tuberculosis,Percent,2001,0.047981748057985524,0.05257739452464543,0.04342139285083002
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,HIV/AIDS,Number,2001,5016083.247649572,7107685.940525282,3494690.3596636504
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2001,0.007396381867970011,0.010536504227959006,0.00500511823261811
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2000,1278878.384693531,1435072.0402153977,1206453.2131297712
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2000,0.007943274881674149,0.008919428780060176,0.007224446882645756
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2000,2810087.4376844587,3077085.9807890807,2610377.269798978
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2000,0.017459364524460327,0.019954548917093418,0.015620739507176386
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2003,24609884.214974385,29066200.079555497,20931304.295329414
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2003,0.0386060262503438,0.044548709388626206,0.03306011095743208
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2003,74295110.1241729,88979003.22875471,61189516.481787786
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2003,0.11650084317868514,0.13806458175896671,0.09714214866253025
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2004,24516790.16981611,28824234.652755484,20960315.244038604
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2004,0.038482130135693925,0.04421135496508103,0.033050811328184895
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2004,74497665.57619615,88179031.9121643,62343399.216393664
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2004,0.11689787126644355,0.13653819819674815,0.09870444984673934
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Number,2004,72043963.07076536,78356115.19173867,66213469.33388522
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2004,0.027021234853997933,0.0294203198292673,0.024615163119501324
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2004,90077819.52127099,106415515.40134528,75749787.25647366
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2004,0.03378930200812152,0.040809088188074064,0.02836364967641756
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2005,24262387.291753683,28454752.176201172,20649272.29240223
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2005,0.03836099039843538,0.04376008325999982,0.03278498548662028
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2005,72697036.4887282,84931865.44846132,62027133.67994029
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2005,0.11493014534874044,0.1333242337472107,0.09897138873667904
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Number,2003,73625594.32299823,79704956.04442623,67756350.72545223
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2003,0.02775160977072874,0.030139608319065418,0.025277088931420617
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2003,89252198.0714609,106739619.86449057,73945616.74589702
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2003,0.033645003523202904,0.04105642526515354,0.027751212300587705
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Number,2002,14679269.937305802,15842073.883317355,13385541.040497206
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,Tuberculosis,Percent,2002,0.022854343608604825,0.02499599098606719,0.020648258106062328
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Number,2002,3358018.3599505154,3605230.7899960205,3122740.792519292
DALYs (Disability-Adjusted Life Years),East Asia & Pacific - WB,Both,All ages,HIV/AIDS,Percent,2002,0.0052302579224546165,0.005806473897276723,0.00473393900783761
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2001,611193.9565380932,838740.5240351907,528078.0241155261
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2001,0.005955408364425237,0.008061758135668756,0.005192920793056612
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2001,129863.94965926616,163457.3426577428,104167.16468097075
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2001,0.0012672718045883234,0.0016581408981442619,0.0010000918591193868
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Number,2000,629492.685746807,864567.3574387108,545232.6334117964
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,Tuberculosis,Percent,2000,0.006176058457802445,0.008405154050546766,0.005380471557835135
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Number,2000,114936.88487765237,145409.4088885537,92140.91647068763
DALYs (Disability-Adjusted Life Years),Middle East & North Africa - WB,Both,All ages,HIV/AIDS,Percent,2000,0.001129319394342568,0.0014737300862767754,0.0008877312216583845
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Number,2005,70978754.69124004,77025109.18132487,64967033.17371854
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2005,0.026723186147064072,0.02895673942261089,0.024374142404928016
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2005,88803775.2368825,103761196.56767157,76034271.4859775
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2005,0.033439950663688836,0.039878735528076165,0.0284060882049777
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Number,2006,69533031.70358731,75116335.294669,63691721.86696684
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2006,0.026412908020421025,0.028626930368594393,0.024032385931876787
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2006,85637174.82051913,99267903.48708218,74497054.63008204
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2006,0.032534711229455636,0.038422777253428304,0.02819868161646954
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Number,2002,2546448.610852846,2626490.5116730602,2467948.304551935
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,Tuberculosis,Percent,2002,0.007630212921785109,0.008195263907540478,0.007061156566923084
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Number,2002,1293098.8198051192,1343386.0370978476,1259595.993723466
DALYs (Disability-Adjusted Life Years),Europe & Central Asia - WB,Both,All ages,HIV/AIDS,Percent,2002,0.0038744002156731057,0.004160732893493601,0.0035848000565163697
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,Tuberculosis,Number,2000,33197500.59004577,36025810.66958903,30468431.87720312
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,Tuberculosis,Percent,2000,0.04864327602682625,0.05297206053738155,0.04422366707237274
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,HIV/AIDS,Number,2000,4228933.539082775,6075237.4909729455,2929168.7664931663
DALYs (Disability-Adjusted Life Years),South Asia - WB,Both,All ages,HIV/AIDS,Percent,2000,0.00619709781574734,0.008958047656034078,0.004185899037159303
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2002,1154862.5905003105,1316981.6194473975,1081413.4243039342
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2002,0.0070939315921173425,0.00809787272931533,0.006419155330679502
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2002,2872552.810754035,3127293.8126554964,2692351.723479553
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2002,0.01765099588832873,0.02014852427677881,0.01580204924481389
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Number,2003,1117033.8435374268,1271788.6031905676,1050007.0220989217
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,Tuberculosis,Percent,2003,0.006816762636974402,0.0078043520551914995,0.006149116191368565
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Number,2003,2890983.243292564,3131103.7402946157,2716399.2539824713
DALYs (Disability-Adjusted Life Years),Latin America & Caribbean - WB,Both,All ages,HIV/AIDS,Percent,2003,0.01764760159573126,0.020018839047364248,0.01584951351341315
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Number,2007,67584981.42816901,72687768.56346685,61779758.351311184
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,Tuberculosis,Percent,2007,0.025777078250132333,0.027954171534567463,0.023321229774260373
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Number,2007,80948422.20072345,93407007.86225893,71349892.29353185
DALYs (Disability-Adjusted Life Years),Global,Both,All ages,HIV/AIDS,Percent,2007,0.030878788964850377,0.03634031834553525,0.02708435525073545
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Number,2006,24037746.272634186,28000543.942773916,20447354.512942776
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,Tuberculosis,Percent,2006,0.03837578814507707,0.04406382341760612,0.032650920043635685
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Number,2006,69301835.54202409,80427545.70030013,60071912.27526434
DALYs (Disability-Adjusted Life Years),Sub-Saharan Africa - WB,Both,All ages,HIV/AIDS,Percent,2006,0.11064318851138176,0.1277921610911624,0.09642657212883952
